ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
000652.SZ,SZSE,张旺,张旺,杨雪晶,147557.3852,19810820,天津,天津市,www.tedastock.com,dm@tedastock.com,1564.0
000653.SZ,SZSE,蔡适期,郑建顺,曹利强,29671.14,19961120,福建,厦门市,www.jzgroup.com.cn,sf00511@aatig.cn,1349.0
000739.SZ,SZSE,祝方猛,徐新良,周玉旺,117852.3492,19970506,浙江,金华市,www.apeloa.com,000739@apeloa.com;a000739@163.com,5868.0
000748.SZ,SZSE,陈小军,戴湘桃,王习发,81481.8606,19970627,湖南,长沙市,www.gwi.com.cn,gwizqb@gwi.com.cn;gwi000748@gwi.com.cn,2271.0
000750.SZ,SZSE,何春梅,卢凯,覃力,544452.5514,19930628,广西,桂林市,www.ghzq.com.cn,dshbgs@ghzq.com.cn,3879.0
000751.SZ,SZSE,于恩沅,郭天立,刘建平,140986.9279,19920911,辽宁,葫芦岛市,www.hldxygf.com,hld_xygf@163.com,5829.0
000752.SZ,SZSE,罗希,陈婷婷,牟岚,26375.8491,19970620,西藏,拉萨市,irm.p5w.net/000752/index.html,xzfz000752@163.com,266.0
000753.SZ,SZSE,吴子毅,林阿头,林惠娟,99148.1071,19941214,福建,漳州市,www.zzdc.com.cn,zzdc753@sina.cn,1722.0
000786.SZ,SZSE,王兵,王兵,史可平,168950.7842,19970530,北京,北京市,www.bnbm.com.cn,skp@bnbm.com.cn;bnbm@bnbm.com.cn,12966.0
000787.SZ,SZSE,林文炭,林文炭,彭海燕,188471.8001,19930522,四川,宜宾市,www.tinno.com,ir@tinno.com,2671.0
000788.SZ,SZSE,袁平东,袁平东,袁宇飞,59598.7425,19930518,重庆,重庆市,www.pku-hc.com,sspc@pku-hc.com;zqb@pku-hc.com,787.0
000789.SZ,SZSE,林榕,李世锋,彭仁宏,79740.2348,19970905,江西,上饶市,www.wnq.com.cn,zqb@wnq.com.cn,6596.0
000790.SZ,SZSE,黄明良,黄明良,刁海雷,62577.3564,19880127,四川,成都市,www.thjkjt.com,hskj@huasungrp.com;thjk@taihe-health.com;huangmingliang@huasungrp.com,707.0
000893.SZ,SZSE,郭柏春,马英军,刘冰燕,75690.3272,19981027,广东,广州市,www.asia-potash.com,stock@asia-potash.com,636.0
000895.SZ,SZSE,万隆,马相杰,张立文,346466.1213,19981015,河南,漯河市,www.shuanghui.net,0895@shuanghui.net,44833.0
001896.SZ,SZSE,赵书盈,余德忠,代艳霞,135558.7847,19971125,河南,郑州市,www.yuneng.com.cn,yuneng@vip.126.com,2409.0
000892.SZ,SZSE,赵枳程,赵枳程,王泽佳,98098.0473,19971116,重庆,重庆市,www.huanruisj.com,hr_board@hrcentury.cn,125.0
000897.SZ,SZSE,华志忠,于志丹,于志丹,161727.2234,19981231,天津,天津市,www.jbdc.com.cn,yuzhidan@jbdc.com.cn;JBFZ@JBDC.COM.CN,586.0
000655.SZ,SZSE,戴汉强,戴汉强,邱卫东,59534.023,19960928,山东,淄博市,www.sdjlky.com,sz000655@163.com,2702.0
000656.SZ,SZSE,周达,杨程钧,张强,533971.5816,19940329,重庆,重庆市,www.jinke.com,ir@jinke.com,22910.0
000657.SZ,SZSE,李仲泽,谢康德,邓英杰,107386.3842,19930318,海南,海口市,www.minmetalstungsten.com,zwgx000657@126.com,7546.0
000658.SZ,SZSE,董宇,董宇,张克非,15702.1602,19961015,福建,厦门市,,xmhydsh@dingtalk.com,15.0
000659.SZ,SZSE,刘锦钟,张海滨,秦弘毅,128570.252,19851218,广东,珠海市,www.zhongfu.com.cn,zfzjb@zhongfu.com.cn,1896.0
000755.SZ,SZSE,李武军,李武军,吉喜,146731.0196,19960206,山西,临汾市,www.sxsanwei.com,sxlq000755@163.com,397.0
000756.SZ,SZSE,张代铭,杜德平,曹长求,63253.5247,19981120,山东,淄博市,www.xhzy.com,xhzy@xhzy.com;CQCAO@XHZY.COM,6365.0
000757.SZ,SZSE,陆才垠,臧晶,赵吉杰,66471.4511,19970623,四川,内江市,hwgf757.com,hwgf757@hwgf757.com;ginnyjijie@163.com,2341.0
000758.SZ,SZSE,刘宇,秦军满,闫俊华,196937.8424,19830916,北京,北京市,www.nfc.com.cn,investor@nfc-china.com;mayuntian@nfc-china.com;yanjunhua@nfc-china.com,5064.0
000759.SZ,SZSE,李军,汪梅方,汪梅方,68102.15,19900109,湖北,武汉市,www.whzb.com,whzb@whzb.com;wmf2000@whzb.com;zbjtzqb@whzb.com,20625.0
000791.SZ,SZSE,刘万祥,王东洲,寇世民,135957.668,19970923,甘肃,兰州市,www.gepiced.com,nyfzksm@163.com;nyfzdbw@163.com;gepicnyfz@163.com,1935.0
000792.SZ,SZSE,贠红卫,王祥文,李舜,543287.6672,19970825,青海,海西蒙古族藏族自治州,www.qhyhgf.com,yhjf0792@sina.com;lishun000792@126.com,6337.0
000793.SZ,SZSE,汪方怀,汪方怀,金日,199724.5457,19910913,海南,海口市,www.000793.com,hwm@000793.com;board@000793.com,652.0
000795.SZ,SZSE,梅锐,魏中华,钱英红,113368.4103,19970804,浙江,金华市,www.innuovo.com,tygydmc@twin-tower.com;ylh000795@163.com:ylh000795@innuovo.com,3910.0
000796.SZ,SZSE,刘江涛,刘志强,任昊,80300.0258,19960528,海南,三亚市,www.caissatosun.com.cn,Tosun@caissa.com.cn;renhao@caissa.com.cn;yuqingyu@caissa.com.cn,4270.0
000898.SZ,SZSE,王义栋,徐世帅,王保军,940525.0201,19980914,辽宁,鞍山市,www.ansteel.com.cn,ansteel@ansteel.com.cn;wangfei@ansteel.com.cn;wangbaojun@ansteel.com.cn,30734.0
000899.SZ,SZSE,陈万波,叶荣,曹宇,97567.776,19971104,江西,南昌市,www.000899.com,ganneng@000899.com,753.0
000900.SZ,SZSE,马捷,唐前松,朱成芳,151782.8334,19930527,湖南,长沙市,www.xdtz.net,dongban@xdtz.net,3885.0
000901.SZ,SZSE,袁宁,袁宁,张妮,79820.1406,19990127,黑龙江,哈尔滨市,www.as-hitech.com,lulijia@as-hitech.com;zhangni@as-hitech.com;zhukexin@as-hitech.com,6326.0
000660.SZ,SZSE,曾凡章,曾凡章,李春植,23924.3921,19961204,广东,广州市,www.datonggroup.com.cn,Lichunzhi1975@126.com,108.0
000661.SZ,SZSE,马骥,姜云涛,张德申,40472.029,19930610,吉林,长春市,www.ccht.jl.cn,zds000661@163.com;zds@ccht.jl.cn;000661@ccht.jl.cn,6247.0
000662.SZ,SZSE,迟晨,陈雪梅,迟晨,109309.7734,19960918,广西,梧州市,www.txgis.com,master@teamaxsc.com;txzhcs@163.com,37.0
000663.SZ,SZSE,黄宜光,叶豪,杨延冬,33668.3929,19940106,福建,三明市,www.yonglin.com,stock@yonglin.com,592.0
000665.SZ,SZSE,张建红,曾文,赵洪涛,101436.387,19910205,湖北,武汉市,www.hrtn.net,hbsgdwl@163.com;hbgddongmiban@163.com,7726.0
000760.SZ,SZSE,李晓振,孟江波,孟江波,77184.4628,19940614,湖北,荆州市,www.steyr-motors.cn,000760@sterdl.com;stock@wxreet.com,30.0
000761.SZ,SZSE,霍刚,,高德胜,410819.1379,19970627,辽宁,本溪市,,bgbcclw@126.com;bgbcdm@163.com,16745.0
000762.SZ,SZSE,曾泰,张金涛,曾泰,52081.924,19970627,西藏,拉萨市,,adslxzkycd@mail.sc.cninfo.net;xzkydsh@sina.com;xushaobing@baosteel.com,606.0
000763.SZ,SZSE,吕文君,李波,陈建军,78750.0,19970829,辽宁,锦州市,www.jzpc.com.cn,000763@163.com,2826.0
001267.SZ,SZSE,李晓明,李晓明,严琦,70000.0,19900129,湖北,武汉市,,HuiLyu@cnhlyl.com,403.0
000766.SZ,SZSE,战红君,战红君,贾伟林,96649.4707,19930226,吉林,通化市,www.thjm.cn,thjmjt@163.com,1990.0
000798.SZ,SZSE,宗文峰,叶少华,杨丽丹,31945.5,19980119,北京,北京市,www.cofc.com.cn,dmb@cofc.com.cn,1315.0
000799.SZ,SZSE,王浩,郑轶,汤振羽,32492.898,19970714,湖南,湘西土家族苗族自治州,www.jiuguijiu000799.com,jgj000799@126.com,1703.0
000800.SZ,SZSE,胡汉杰,吴碧磊,王建勋,465411.4613,19970610,吉林,长春市,www.fawjiefang.com.cn,faw0800@fawjiefang.com.cn,21077.0
000797.SZ,SZSE,林志英,郑景昌,陈雨晴,157075.4217,19920131,福建,福州市,www.chinawuyi.com.cn,gzb@chinawuyi.com.cn,6017.0
000801.SZ,SZSE,夏明,兰盈杰,吴正,102280.6646,19911128,四川,绵阳市,www.jiuzhoutech.com,dsb@jiuzhoutech.com,2951.0
000902.SZ,SZSE,杨才学,杨华锋,魏万炜,130452.929,19861020,湖北,荆门市,www.yonfer.com,000902@yonfer.com,7262.0
000903.SZ,SZSE,杨波,代云辉,翟建峰,197080.0857,19990308,云南,昆明市,www.yunneidongli.com,assets@yunneidongli.com,2635.0
000905.SZ,SZSE,陈朝辉,胡煜斌,蔡全胜,62519.1522,19990421,福建,厦门市,www.xmgw.com.cn,zhull@xmgw.com.cn;caiqs@xmgw.com.cn,4627.0
000906.SZ,SZSE,袁仁军,张端清,雷邦景,67420.082,19990412,浙江,杭州市,www.zmd.com.cn,zmd000906@zmd.com.cn;liuj@zmd.com.cn;lvwl@zmd.com.cn;leibj@zmd.com.cn,1946.0
000666.SZ,SZSE,吴旭东,毛发青,叶雪华,70413.0,19960329,北京,北京市,www.jwgf.com,jwgf@jwgf.com;jwzd@jwgf.com,7770.0
000667.SZ,SZSE,刘道明,吕卉,冯娴,246698.8633,19961017,云南,昆明市,www.000667.com,IR@000667.com,1988.0
000668.SZ,SZSE,王征,王焕新,谢高,14684.189,19920808,山东,青岛市,www.rongfengholding.com,rfholding_xg@126.com;ir_rfholding@126.com;dushiqin517@163.com,167.0
000669.SZ,SZSE,王议农,刘玉祥,焦玉文,68040.8797,19850211,吉林,吉林市,www.spjhe.com,ym33133@126.com;jhkg669@163.com,1160.0
000670.SZ,SZSE,张韵,张韵,王芳,81662.736,19930222,湖北,荆州市,www.infotm.com,infotm@infotm.com,136.0
000768.SZ,SZSE,吴志鹏,宋科璞,雷阎正,276864.5071,19970618,陕西,西安市,www.xac.com.cn,zhfj000768@avic.com;gongl@avic.com;leiyz@avic.com,25330.0
000769.SZ,SZSE,刘之杰,刘之杰,胡雪松,82260.0,19970526,辽宁,本溪市,,3038560578@qq.com,303.0
000776.SZ,SZSE,林传辉,林传辉,徐佑军,762108.7664,19940121,广东,广州市,www.gf.com.cn,xuyj@gf.com.cn;gfzq@gf.com.cn,12814.0
000777.SZ,SZSE,彭新英,马瀛,匡小兰,38659.7593,19970702,江苏,苏州市,www.chinasufa.com,dongm@chinasufa.com;zhangqq@chinasufa.com,1156.0
000767.SZ,SZSE,刘文彦,史晓文,赵文阳,307694.2219,19930208,山西,太原市,www.zhangzepower.com,zzdlzbb@zhangzepower.com,8048.0
000802.SZ,SZSE,李雳,严雪峰,晏晶,71590.0255,19971118,北京,北京市,www.bjwhmedia.com,000802@bjc-ent.com;yanj@bjc-ent.com,80.0
000803.SZ,SZSE,匡志伟,谢欣,宋玉飞,24022.4361,19880321,四川,南充市,www.000803.cn,ir@belg.com.cn,425.0
000805.SZ,SZSE,季奕行,季奕行,王耘,17164.8789,19870312,江苏,常州市,www.goral-times.com,ss000805@163.com;1970025873@qq.com,81.0
000908.SZ,SZSE,叶湘武,叶湘武,毕元,87977.4351,19981218,湖南,岳阳市,www.jfyiyao.com,ir@jfzhiyao.com,2220.0
000909.SZ,SZSE,章国经,吴小刚,高晓娟,45382.86,19990331,浙江,杭州市,www.soyea.com.cn,stock@soyea.com.cn,553.0
000910.SZ,SZSE,陈建军,吴谷华,吴谷华,54739.75,19990420,江苏,镇江市,www.dareglobal.com.cn,daibaixian@cndare.com;daretech@cndare.com;chenjianjun@cndare.com,6762.0
000911.SZ,SZSE,莫菲城,刘宁,滕正朋,40031.9818,19990514,广西,南宁市,www.nnsugar.com,nnty@nnsugar.com;zqb911@sina.com,3941.0
000912.SZ,SZSE,廖廷君,赵永清,王斌,156800.0,19990429,四川,泸州市,www.sclth.com,lth@lthcn.com;lthwbb@126.com,2987.0
000672.SZ,SZSE,俞锋,俞锋,瞿辉,81361.9871,19970306,甘肃,白银市,www.sfsn.cn,sfsn123@sina.com;quhui123@sina.com;sfsn672@163.com,2433.0
000673.SZ,SZSE,王玺锭,王玺锭,陆邦一,78960.4108,19970117,山西,大同市,www.sz000673.com,dddf@sz000673.com;zhaoyusi@sz000673.com;lubangyi@sz000673.com,265.0
000675.SZ,SZSE,邹文彬,邹文彬,林荔,11435.0262,19970912,四川,内江市,,zzyshg@163.com,22.0
000676.SZ,SZSE,陆宏达,陈志峰,孙静,127650.6972,19961216,广东,广州市,www.genimous.com,zhidugufen@genimous.com;maoqing@genimous.com,895.0
000671.SZ,SZSE,林腾蛟,,徐慜婧,414038.295,19910812,福建,福州市,www.yango.com.cn,000671@yango.com.cn;sunshine000671@163.com,21319.0
000778.SZ,SZSE,何齐书,何齐书,,399088.0176,19970524,河北,邯郸市,www.xinxing-pipes.com,xxzg0778@163.com,15837.0
000779.SZ,SZSE,宋忠庆,马明,柳雷,38019.237,19970523,甘肃,兰州市,www.gsgczx.cn,sxd@chinapaishen.com;lbf0608@163.com;gsgczxjt@163.com;171942297@qq.com,4236.0
000780.SZ,SZSE,郭凡进,赵宏,郭凡进,101430.6324,19930611,内蒙古,赤峰市,pzny.chnenergy.com.cn,nmgpzny@163.com;pznyyxd@163.com,6926.0
000782.SZ,SZSE,何洪胜,郭敏,李晓楠,52813.9623,19921108,广东,江门市,www.meidanylon.com,lxn000782@163.com;liu000782@163.com,2571.0
000783.SZ,SZSE,李新华,刘元瑞,李佳,552995.0496,19970724,湖北,武汉市,www.cjsc.com,inf@cjsc.com;lijia@cjsc.com;dengfei@cjsc.com,6364.0
000785.SZ,SZSE,汪林朋,汪林朋,高娅绮,652903.6899,19900425,湖北,武汉市,www.juran.com.cn,ir@juran.com.cn,11239.0
000806.SZ,SZSE,黄健,黄健,刘克洋,109991.1762,19930620,广西,北海市,www.g-biomed.com,yhsw@g-biomed.com,2009.0
000807.SZ,SZSE,张正基,路增进,唐正忠,346795.7405,19980320,云南,昆明市,www.ylgf.com,stock@ylgf.com;wangjs@ylgf.com;tangzz@ylgf.com,12281.0
000809.SZ,SZSE,隋景宝,张铁成,迟峰,82479.1293,19961105,辽宁,铁岭市,www.tielingnewcity.com.cn,tlxc809@163.com;cf0140@sina.com;qy5857@sina.com,157.0
000810.SZ,SZSE,赖伟德,施驰,张知,106323.7105,20020416,四川,遂宁市,www.skyworthdigital.com,skydigital@skyworth.com;skydtbo@skyworth.com,6658.0
000811.SZ,SZSE,李增群,赵宝国,孙秀欣,74583.7804,19890518,山东,烟台市,www.moon-tech.com,zqb@moon-tech.com,1403.0
000919.SZ,SZSE,梁玉堂,陈亚军,徐俊扬,50400.0,19980908,江苏,南京市,www.jlyy1999.com,jlyyemail@163.com,4728.0
000920.SZ,SZSE,蔡志奇,金焱,赵峰,42200.0,19990511,贵州,贵阳市,www.crrcgc.cc/ht,dshbgs@nfht.com.cn,1357.0
000921.SZ,SZSE,代慧忠,代慧忠,黄倩梅,136272.537,19970421,广东,佛山市,hxjd.hisense.cn,hxjdzqb@hisense.com,39499.0
000922.SZ,SZSE,刘清勇,姜清海,王红霞,59921.2053,19961231,黑龙江,佳木斯市,www.jemlc.com,hdjtjdgf000922@163.com,1874.0
000923.SZ,SZSE,王耀彬,赵丽树,赵青松,65272.8961,19990629,河北,张家口市,www.hbiszy.com,xgdsb@sina.com,3923.0
000677.SZ,SZSE,姜大广,姜大广,姜大广,86397.7948,19890721,山东,潍坊市,www.helon.cn,716071958@qq.com,931.0
000678.SZ,SZSE,高少兵,张雷,孟杰,45961.1797,19930506,湖北,襄阳市,www.zxy.com.cn,huntercs@126.com,3515.0
000679.SZ,SZSE,熊强,李剑,姜广威,35640.0,19920728,辽宁,大连市,www.sz000679.com,dlyyinfo@dlyy.com.cn;callme_yh@sina.com;guangweijiang@sina.com,467.0
000680.SZ,SZSE,刘会胜,张民,袁青,150185.3212,19931214,山东,济宁市,www.shantui.com,shantui@shantui.com;yuanqing@shantui.com;zhengq@shantui.com,5481.0
000681.SZ,SZSE,廖杰,梁军,刘楠,70057.7436,19940528,江苏,常州市,www.vcg.com,000681@vcg.com,483.0
000518.SZ,SZSE,郭煜,郭煜,周扬,102955.6222,19920518,江苏,无锡市,www.000518shsw.com,0518shsw@163.com,288.0
000519.SZ,SZSE,魏军,寇军强,李志强,139255.8982,19980310,湖南,湘潭市,zbhj.norincogroup.com.cn,zqswb@zhongnan.net;wxhbfjj@sina.com;lizhiqiang001@sina.com,8496.0
000520.SZ,SZSE,王涛,王涛,李昊,101208.3455,19920615,湖北,武汉市,000520.top,IR@000520.top;chengzhisheng@000520.top;lihao@000520.top,272.0
000521.SZ,SZSE,吴定刚,钟明,李霞,104459.7881,19961118,安徽,合肥市,www.meiling.com,info@meiling.com;lixia@meiling.com;wenjie.zhu@meiling.com;haiyun.pan@meiling.com,14907.0
000522.SZ,SZSE,李楚源,王文楚,谯勇,46905.3689,19921222,广东,广州市,www.gzbys.com,qiaoyong@gzbys.com;gzbys000522@gzbys.com;gyzh2611@126.com,5390.0
000813.SZ,SZSE,章红,刘伟,周建林,223478.8132,19810101,新疆,乌鲁木齐市,www.dezhanhealthcare.com,dzjkzqb@163.com;x818@163.com,1132.0
000815.SZ,SZSE,张春华,任林,程晓,69526.3035,19980528,宁夏,中卫市,www.China-meili.com,MLZY@CHINA-MIELI.COM;000815zqb@meilicloud.com;5557@chinapaper.com,1153.0
000816.SZ,SZSE,向志鹏,贾浚,孙晋,142779.4818,19910109,江苏,盐城市,www.jd.dongyin.com,zhny@dongyin.com,1758.0
000817.SZ,SZSE,谢文彦,张庆昌,战丽,110000.0,19980516,辽宁,盘锦市,,lhyt@vip.163.com,1524.0
000812.SZ,SZSE,袁汉源,袁汉辉,闫凯,76869.2614,19940106,陕西,西安市,www.jinyegroup.cn,jinye000812@163.com;yankai812@sina.com;lsy_security@163.com,1739.0
000913.SZ,SZSE,徐志豪,郭东劭,王海斌,45353.6,19990328,浙江,台州市,www.qjmotor.com,qjmt@qjmotor.com;office@qjmotor.com;yankang@qjmotor.com,4144.0
000915.SZ,SZSE,朱效平,杨杰,范智胜,23433.1485,19930626,山东,临沂市,www.sd-wit.com,wit@sd-wit.com;fzs@sd-wit.com;wangcy@sd-wit.com,3066.0
000916.SZ,SZSE,姜岩飞,李会强,郝继业,109000.0,19990906,北京,北京市,www.hbgsgl.com.cn,hbgs000916@sina.com,996.0
000917.SZ,SZSE,王艳忠,王艳忠,谭北京,141755.6338,19990126,湖南,长沙市,www.tik.com.cn,dgcm@tik.com.cn,2115.0
000918.SZ,SZSE,时守明,王道魁,韩飞,180419.15,19980814,浙江,杭州市,www.calxon-group.com,ir000918@evergrande.com,2877.0
000682.SZ,SZSE,丁振华,方正基,王清刚,134072.7007,19940209,山东,烟台市,www.dongfangelec.com,zhengquan@dongfang-china.com,5665.0
000683.SZ,SZSE,宋为兔,孙朝晖,纪玉虎,367341.256,19970123,内蒙古,鄂尔多斯市,www.yuanxing.com,yxny@berun.cc,4887.0
000685.SZ,SZSE,郭敬谊,郭敬谊,周飞媚,147511.1351,19921226,广东,中山市,www.zpug.net,zpug@zpug.net;lich@zpug.net;guojy@zpug.net;zhoufm@zpug.net,4606.0
000686.SZ,SZSE,李福春,何俊岩,董曼,234045.2915,19920717,吉林,长春市,www.nesc.cn,yang_liu@nesc.cn;000686@nesc.cn;dongm@nesc.cn,2858.0
000687.SZ,SZSE,沈志华,沈志华,骆睿,76619.9362,19970201,广东,深圳市,www.huaxunchina.com.cn,hxfz@huaxunchina.com.cn,122.0
000523.SZ,SZSE,赵璧秋,钟炼军,赵璧秋,161242.0134,19780620,广东,广州市,www.lonkey.com.cn,dm@lonkey.com.cn;lk@lonkey.com.cn;liuyao@lonkey.com.cn,1113.0
000524.SZ,SZSE,梁凌峰,陈白羽,郑定全,67020.8597,19930114,广东,广州市,www.gzlnholdings.com,gzlnholdings@126.com,5389.0
000525.SZ,SZSE,杨寿海,赵富明,王露,58077.2873,19910613,江苏,南京市,www.chinaredsun.com,redsunir@163.com;18788873610@163.com,3195.0
000526.SZ,SZSE,吴胜武,金鑫,崔志勇,11776.2709,19920702,福建,厦门市,,zg000526@163.com,11442.0
000818.SZ,SZSE,蔡卫东,丁贵宝,王东川,67915.6,19970916,辽宁,葫芦岛市,www.hangjintechnology.com,zqb@hangjintechnology.com,4327.0
000819.SZ,SZSE,王妙云,付锋,邹海波,29915.0255,19900214,湖南,岳阳市,www.yyxc0819.com,zqb@yyxc0819.com,630.0
000820.SZ,SZSE,吴浪,吕建中,董郭静,63724.5222,19930402,江西,南昌市,www.sw-es.cn,stocks@sw-es.cn;dongguojing@sw-es.cn;wangyang@sw-es.cn,42.0
000821.SZ,SZSE,李健,李健,周家敏,62287.4778,19930330,湖北,荆门市,www.jspackmach.com,jsqj_IR@jsmachine.com.cn;jiamin.zhou@jsmachine.com.cn;zhaodabo0821@163.com,3472.0
000586.SZ,SZSE,何波,王宇,张轩,19344.0,19940304,四川,成都市,www.schy.com.cn,sz000586@126.com;xuanzhang24@163.com,603.0
000587.SZ,SZSE,朱要文,,王山,212374.933,19960205,黑龙江,伊春市,www.goldzb.com,jinye000587@163.com;jzch000587@163.com,60.0
000588.SZ,SZSE,陈坚,陈坚,文耿,39892.4769,19880628,广东,潮州市,www.gdkingman.com,wengeng@gdgsgk.com,144.0
000589.SZ,SZSE,黄舸舸,何宇平,蒋大坤,95631.9462,19960129,贵州,贵阳市,www.gztyre.com,jiang_dk@sina.com;dmc@gztyre.com;chenyingying@gtc.com.cn;jiangdakun@gtc.com.cn,6131.0
000590.SZ,SZSE,焦祺森,冯雪,曹定兴,23947.1267,19931112,湖南,衡阳市,www.guhan.com,stocks@guhan.com;Webmaster@guhan.com,1256.0
000688.SZ,SZSE,吴城,李伍波,魏峰,113730.8621,19781110,重庆,重庆市,www.gcky0688.com,investor@gcky0688.com;libo@gcky0688.com,903.0
000689.SZ,SZSE,郑和涌,谢荣辉,郑和涌,11128.0,19921118,广东,汕头市,,,10.0
000690.SZ,SZSE,邹锦开,刘沣,刘沣,217588.7862,19970120,广东,梅州市,www.baolihua.com.cn,bxnygd@sina.com,1312.0
000691.SZ,SZSE,马兵,贾明琪,李小慧,32327.0,19880212,甘肃,兰州市,www.lzytgroup.com\www.ytsy000691.com,ytsy000691@163.com,444.0
000692.SZ,SZSE,吴迪,徐朋业,李志,53283.2976,19931228,辽宁,沈阳市,www.htrd.cn,htrd2012@126.com;htrdlb@21cn.com;Gill_6190@163.com,2426.0
000527.SZ,SZSE,方洪波,方洪波,江鹏,338434.765,19920330,广东,佛山市,www.midea.com,IR@midea.com,67521.0
000528.SZ,SZSE,曾光安,曾光安,黄华琳,147486.9176,19931108,广西,柳州市,www.liugong.com,stock@liugong.com,13152.0
000529.SZ,SZSE,蔡飚,缪安民,苏东明,58379.033,19851105,广东,广州市,www.ghkg000529.com,sdm@ghkg000529.com;lrm@ghkg000529.com;ghkg@ghkg000529.com,1743.0
000530.SZ,SZSE,纪志坚,殷喜德,宋文宝,84321.2507,19931218,辽宁,大连市,www.bingshan.cn,000530@bingshan.com,2487.0
000531.SZ,SZSE,许鸿生,朱晓文,张晖,68508.282,19921130,广东,广州市,www.hengyun.com.cn,hy000531@hengyun.com.cn,1241.0
000822.SZ,SZSE,王永志,王永志,杨玉华,89509.1926,19980604,山东,潍坊市,www.chinahaihua.com,hhgf@wfhaihua.sina.net;shandongyyh@163.com,4494.0
000823.SZ,SZSE,莫翊斌,林敏,陈东屏,53698.6764,19970905,广东,汕头市,www.gd-goworld.com,csdz@gd-goworld.com,7056.0
000825.SZ,SZSE,魏成文,李华,张志君,569624.7796,19980611,山西,太原市,www.tgbx.tisco.com.cn,tgbx@tisco.com.cn,18786.0
000826.SZ,SZSE,王书贵,黄新民,张维娅,143057.8784,19931011,湖北,宜昌市,www.tus-est.com,000826@tus-est.com,80946.0
000827.SZ,SZSE,柴永元,乔少辉,姜正民,6673.92,19941125,辽宁,大连市,,dlchangxing@sohu.com,559.0
000828.SZ,SZSE,王崇恩,萧瑞兴,李雪军,103951.6992,19971216,广东,东莞市,www.dgholdings.cn,dgkg@dgholdings.cn;lxj@dgholdings.cn;zxm@dgholdings.cn,874.0
000591.SZ,SZSE,曹华斌,张会学,张蓉蓉,300709.8032,19930412,重庆,重庆市,www.cecsec.cn,cecsec@cecsec.cn,1833.0
000592.SZ,SZSE,刘平山,王志明,李茜,193178.0892,19930908,福建,福州市,www.000592.com,zhongfu@000592.com;lixi@000592.com;chenxi@000592.com,1060.0
000593.SZ,SZSE,丁立国,吕涛,郑蜀闽,35863.1009,19940101,四川,成都市,www.dtrq.com,sz000593@163.com;db_dtrq@163.com;wqd4891@sina.com,1073.0
000594.SZ,SZSE,邓小壮,邓小壮,邓小壮,149377.1892,19950430,天津,天津市,www.guotiekonggu.com,gtkg000594@126.com,146.0
000595.SZ,SZSE,陈志磊,李昌盛,陈志磊,113865.6366,19960413,宁夏,银川市,www.nxz.com.cn,btsy000595@126.com,1206.0
000596.SZ,SZSE,梁金辉,周庆伍,朱家峰,52860.0,19990305,安徽,亳州市,www.gujing.com,gjzqb@gujing.com.cn,9936.0
000693.SZ,SZSE,张高全,柴雄伟,黄鸿,54349.1923,19901226,四川,成都市,www.hznc.com.cn,hz000693@163.com;hzdshms@163.com,425.0
000695.SZ,SZSE,张云峰,李勃洋,魏伟,22214.7539,19970429,天津,天津市,www.binhaienergy.com,bhny_2018@126.com,933.0
001696.SZ,SZSE,黄培国,黄培国,李建平,114502.692,19890314,重庆,重庆市,www.zsengine.com,zsdl001696@zsengine.com;zhouxia@zsengine.com;lijp@zsengine.com,7754.0
000697.SZ,SZSE,张政,王德平,赵卫军,67161.6059,19930608,陕西,咸阳市,www.lat000697.com,bzhao0697@sohu.com;wjzhao2001@sohu.com;LSHK@lat000697.com,1714.0
