,ts_code,name_x,area,fullname,enname,cnspell,market,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,company_abbr_name,name_y,industry,industry_1,industry_2,industry_3,industry_1_code,industry_2_code
329,600652.SH,*ST游久,上海,上海游久游戏股份有限公司,"Shanghai U9 Game Co.,Ltd.",styj,主板,19901219,SSE,谢鹏,谢鹏,许鹿鹏,83270.3498,19841212,上海,上海市,www.u9game.com.cn,u9game@u9game.com.cn;xulupeng@u9game.com.cn;jiangyingzhi@u9game.com.cn,197.0,ST 游 久,游久游戏,S720302,传媒,互联网传媒,移动互联网服务,S720000,S720300
330,600654.SH,ST中安,湖北,中安科股份有限公司,"China Security Co., Ltd",stza,主板,19901219,SSE,吴博文,吴博文,李凯,128302.0992,19911231,湖北,武汉市,www.600654.com,zqtzb@600654.com,12153.0,ST 中 安,ST中安,S710201,计算机,计算机应用,软件开发,S710000,S710200
331,600655.SH,豫园股份,上海,上海豫园旅游商城(集团)股份有限公司,"Shanghai Yuyuan Tourist Mart( Group) Co., Ltd.",yygf,主板,19920902,SSE,黄震,黄震,蒋伟,389038.2974,19871125,上海,上海市,www.yuyuantm.com.cn,obd@yuyuantm.com.cn,11648.0,豫园股份,豫园股份,S450401,商业贸易,专业零售,专业连锁,S450000,S450400
332,600657.SH,信达地产,北京,信达地产股份有限公司,"Cinda Real Estate Co.,Ltd.",xddc,主板,19930524,SSE,郭伟,郭伟,郑奕,285187.8595,19840720,北京,北京市,www.cindare.com,dongban_dc@cinda.com.cn,2857.0,信达地产,信达地产,S430101,房地产,房地产开发,房地产开发,S430000,S430100
333,600658.SH,电子城,北京,北京电子城高科技集团股份有限公司,"Beijing Electronic Zone High-tech Group Co., Ltd.",dzc,主板,19930524,SSE,王岩,龚晓青,吕延强,111858.5045,19861224,北京,北京市,www.bez.com.cn,bez@bez.com.cn;yinzj@bez.com.cn,853.0,电 子 城,电子城,S430201,房地产,园区开发,园区开发,S430000,S430200
334,600661.SH,昂立教育,上海,上海新南洋昂立教育科技股份有限公司,"Shanghai Xinnanyang Only Education & Technology Co., Ltd",aljy,主板,19930614,SSE,周传有,周传有,杨夏,28654.882999999998,19830804,上海,上海市,www.onlyedu.com,yangxiaoling@onlyedu.com;tzzrx@onlyedu.com,5383.0,昂立教育,昂立教育,S720104,传媒,文化传媒,其他文化传媒,S720000,S720100
335,600664.SH,哈药股份,黑龙江,哈药集团股份有限公司,"Harbin Pharmaceutical Group Co.,Ltd.",hygf,主板,19930629,SSE,徐海瑛,徐海瑛,孟晓东,251837.6076,19911228,黑龙江,哈尔滨市,www.hayao.com,mengxd@hayao.com;master@hayao.com,11059.0,哈药股份,哈药股份,S370102,医药生物,化学制药,化学制剂,S370000,S370100
336,600666.SH,ST瑞德,黑龙江,奥瑞德光电股份有限公司,"Aurora Optoelectronics Co., Ltd.",strd,主板,19930712,SSE,杨鑫宏,霍光,梁影,122732.62400000001,19921125,黑龙江,哈尔滨市,www.aurora-sapphire.cn,zhengquan@aurora-sapphire.cn,1432.0,ST 瑞 德,奥瑞德,S270301,电子,光学光电子,显示器件,S270000,S270300
337,600667.SH,太极实业,江苏,无锡市太极实业股份有限公司,Wuxi Taiji Industry Limited Corporation,tjsy,主板,19930728,SSE,赵振元,孙鸿伟,邓成文,210619.0178,19930726,江苏,无锡市,www.wxtj.com,tjsy600667@163.com,7842.0,太极实业,太极实业,S270101,电子,半导体,集成电路,S270000,S270100
338,600671.SH,ST目药,浙江,杭州天目山药业股份有限公司,"Hangzhou Tianmushan Pharmaceutical Enterprise Co.,Ltd",stmy,主板,19930823,SSE,任嘉鹏,刘波,任嘉鹏,12178.0,19930812,浙江,杭州市,www.hztmyy.com,tiaomuyaoye@126.com;2685997122@qq.com,483.0,天目药业,天目药业,S370201,医药生物,中药,中药,S370000,S370200
339,600673.SH,东阳光,广东,广东东阳光科技控股股份有限公司,"Guangdong Hec Technology Holding Co., Ltd",dyg,主板,19930917,SSE,张红伟,李义涛,王文钧,301389.7259,19961024,广东,韶关市,www.hec-al.com,wwj1016@dyg-hec.com;dengweilin@dyg-hec.com;yzg600673@126.com,11894.0,东 阳 光,东阳光,S240301,有色金属,工业金属,铝,S240000,S240300
340,600675.SH,中华企业,上海,中华企业股份有限公司,China Enterprise Company Limited,zhqy,主板,19930924,SSE,李钟,王政,印学青,609613.5252,19931005,上海,上海市,www.cecl.com.cn,zhqydm@cecl.com.cn;zhqy@cecl.com.cn,1565.0,中华企业,中华企业,S430101,房地产,房地产开发,房地产开发,S430000,S430100
341,600678.SH,四川金顶,四川,四川金顶(集团)股份有限公司,"Sichuan Golden Summit(Group)Joint-Stock Co.,Ltd",scjd,主板,19931008,SSE,熊记锋,熊记锋,杨业,34899.0,19880907,四川,乐山市,www.scjd.cn,scjd600678@scjd.cn,181.0,四川金顶,四川金顶,S610303,建筑材料,其他建材,其他建材,S610000,S610300
342,600679.SH,上海凤凰,上海,上海凤凰企业(集团)股份有限公司,"Shanghai Phoenix Enterprise (Group) Co., Ltd.",shfh,主板,19931008,SSE,周永超,郭建新,刘峰,51529.4257,19931229,上海,上海市,www.phoenix.com.cn,lf@phoenix.com.cn;master@phoenix.com.cn;zpc@phoenix.com.cn,1032.0,上海凤凰,上海凤凰,S280401,汽车,其他交运设备,其他交运设备,S280000,S280400
343,600681.SH,百川能源,湖北,百川能源股份有限公司,"Bestsun Energy Co., Ltd.",bcny,主板,19931018,SSE,王东海,王东海,韩啸,136301.0801,19920318,湖北,武汉市,www.bestsungas.com,baichuandsh@163.com,1833.0,百川能源,百川能源,S410301,公用事业,燃气,燃气,S410000,S410300
344,600682.SH,南京新百,江苏,南京新街口百货商店股份有限公司,"Nanjing Xinjiekou Department Store Co.,Ltd",njxb,主板,19931018,SSE,翟凌云,张轩,杨宇鑫,134613.2221,19910514,江苏,南京市,www.njxb.com/www.cenbest.com,irm@njxb.com;info@cenbest.com,16356.0,南京新百,南京新百,S450301,商业贸易,一般零售,百货,S450000,S450300
345,600683.SH,京投发展,浙江,京投发展股份有限公司,Metro Land Corporation Ltd.,jtfz,主板,19931025,SSE,魏怡,高一轩,魏怡,74077.7597,19920908,浙江,宁波市,www.600683.com,ir@600683.com,513.0,京投发展,京投发展,S430101,房地产,房地产开发,房地产开发,S430000,S430100
346,600684.SH,珠江股份,广东,广州珠江发展集团股份有限公司,"Guangzhou Pearl River Development Group Co.,Ltd.",zjgf,主板,19931028,SSE,张研,陈庆烈,覃宪姬,85346.0723,19921223,广东,广州市,www.gzzjsy.com,gfqinxj@gzzjsy.com;gfhujj@gzzjsy.com;ir@gzzjsy.com,1057.0,珠江实业,珠江实业,S430101,房地产,房地产开发,房地产开发,S430000,S430100
347,600685.SH,中船防务,广东,中船海洋与防务装备股份有限公司,CSSC Offshore & Marine Engineering (Group) Company Limited,zcfw,主板,19931028,SSE,韩广德,陈利平,李志东,141350.6378,19941021,广东,广州市,comec.cssc.net.cn,lizd@comec.cssc.net.cn;yuwb@comec.cssc.net.cn;comec@comec.cssc.net.cn,7246.0,中船防务,中船防务,S650401,国防军工,船舶制造,船舶制造,S650000,S650400
348,600688.SH,上海石化,上海,中国石化上海石油化工股份有限公司,Sinopec Shanghai Petrochemical Company Limited,shsh,主板,19931108,SSE,吴海君,管泽民,刘刚,1082381.35,19930621,上海,上海市,www.spc.com.cn,spc@spc.com.cn;yuguangxian@spc.com.cn;liugang@spc.com.cn,8199.0,上海石化,上海石化,S220101,化工,石油化工,石油加工,S220000,S220100
349,600689.SH,上海三毛,上海,上海三毛企业(集团)股份有限公司,"Shanghai Sanmao Enterprise(Group) Co., Ltd.",shsm,主板,19931108,SSE,邹宁,刘杰,周志宇,20099.1343,19940111,上海,上海市,www.600689.com,wuxy@600689.com;sanmaogroup@600689.com;zhouzy@600689.com,820.0,上海三毛,上海三毛,S350101,纺织服装,纺织制造,毛纺,S350000,S350100
350,600691.SH,阳煤化工,山西,阳煤化工股份有限公司,"Yangmei Chemical Co.,Ltd",ymhg,主板,19931119,SSE,马军祥,朱壮瑞,高峰杰,237598.1952,19880101,山西,阳泉市,www.ymhg.com.cn,himd@163.com;ymhggcx@163.com,8103.0,阳煤化工,阳煤化工,S220301,化工,化学制品,氮肥,S220000,S220300
351,600693.SH,东百集团,福建,福建东百集团股份有限公司,"Fujian Dongbai (Group)Co.,Ltd.",dbjt,主板,19931122,SSE,施文义,施文义,徐俊,89822.9148,19811031,福建,福州市,www.dongbai.com,db600693@dongbai.com,1548.0,东百集团,东百集团,S450301,商业贸易,一般零售,百货,S450000,S450300
352,600694.SH,大商股份,辽宁,大商股份有限公司,"Dashang Co.,Ltd.",dsgf,主板,19931122,SSE,牛钢,闫莉,牛钢,29371.8653,19921210,辽宁,大连市,www.dashanggufen.com,dashanggufen@126.com,12348.0,大商股份,大商股份,S450303,商业贸易,一般零售,多业态零售,S450000,S450300
353,600695.SH,*ST绿庭,上海,上海绿庭投资控股集团股份有限公司,"Shanghai Greencourt Investment Group Co., Ltd.",stlt,主板,19931122,SSE,龙炼,龙炼,杨雪峰,71113.21,19940419,上海,上海市,www.greencourtinvestment.com,yangxf@greencourtinvestment.com;info@greencourtinvestment.com,29.0,绿庭投资,绿庭投资,S490301,非银金融,多元金融,多元金融,S490000,S490300
354,600696.SH,岩石股份,上海,上海贵酒股份有限公司,"Shanghai Guijiu Co., Ltd",ysgf,主板,19931206,SSE,陈琪,高利风,孙文,33446.9431,19890311,上海,上海市,www.SH600696.com,IRM600696@163.com,435.0,ST 岩 石,ST岩石,S490301,非银金融,多元金融,多元金融,S490000,S490300
355,600697.SH,欧亚集团,吉林,长春欧亚集团股份有限公司,"Chang Chun Eurasia Group Co.,Ltd",oyjt,主板,19931206,SSE,曹和平,邹德东,苏焱,15908.8075,19920820,吉林,长春市,www.eurasiagroup.com.cn,ccoyjt@sina.com;693215202@qq.com,11225.0,欧亚集团,欧亚集团,S450303,商业贸易,一般零售,多业态零售,S450000,S450300
356,600698.SH,湖南天雁,湖南,湖南天雁机械股份有限公司,"Hunan Tyen Machinery Co., Ltd",hnty,主板,19931206,SSE,杨宝全,胡辽平,刘青娥,106441.0032,19931125,湖南,衡阳市,www.tyen.com.cn,tyen5617@163.com,1135.0,ST 天 雁,*ST天雁,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
357,600699.SH,均胜电子,浙江,宁波均胜电子股份有限公司,Ningbo Joyson Electronic Corp.,jsdz,主板,19931206,SSE,王剑峰,王剑峰,喻凯,136808.4624,19920807,浙江,宁波市,www.joyson.cn,600699@joyson.cn;kai.yu@joyson.cn,53816.0,均胜电子,均胜电子,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
358,600702.SH,舍得酒业,四川,舍得酒业股份有限公司,"Shede Spirits Co., Ltd.",sdjy,主板,19960524,SSE,蒲吉洲,蒲吉洲,张伟,33207.0979,19961109,四川,遂宁市,www.tuopaishede.cn,tzgl@tuopai.cn;tpzqb@tuopai.biz;tuopai@tuopaishede.cn;dhb@tuopai.biz,4649.0,舍得酒业,舍得酒业,S340301,食品饮料,饮料制造,白酒,S340000,S340300
359,600703.SH,三安光电,湖北,三安光电股份有限公司,"Sanan Optoelectronics Co.,Ltd",sagd,主板,19960528,SSE,林志强,林科闯,李雪炭,447934.1308,19930327,湖北,荆州市,www.sanan-e.com,600703@sanan-e.com,13975.0,三安光电,三安光电,S270302,电子,光学光电子,LED,S270000,S270300
360,600704.SH,物产中大,浙江,物产中大集团股份有限公司,"Wuchan Zhongda Group Co.,Ltd.",wczd,主板,19960606,SSE,陈新,宋宏炯,廖建新,519603.20399999997,19921231,浙江,杭州市,www.wzgroup.cn,stock@wzgroup.cn,18549.0,物产中大,物产中大,S510101,综合,综合,综合,S510000,S510100
361,600705.SH,中航产融,黑龙江,中航工业产融控股股份有限公司,"Avic Industry-Finance Holdings Co.,Ltd.",zhcr,主板,19960516,SSE,姚江涛,姚江涛,古科峰,891997.4627,19920724,黑龙江,哈尔滨市,www.avicindustry-finance.com,dongmi@avicindustry-finance.com;zqleo2@163.com,4885.0,中航资本,中航资本,S490301,非银金融,多元金融,多元金融,S490000,S490300
362,600706.SH,曲江文旅,陕西,西安曲江文化旅游股份有限公司,"Xi'an Qujiang Cultural Tourism Co.,Ltd",qjwl,主板,19960516,SSE,耿琳,杨涛,高艳,25505.9785,19921030,陕西,西安市,www.qjtourism.com,qjwldsh@126.com,4320.0,曲江文旅,曲江文旅,S460301,休闲服务,旅游综合,旅游综合,S460000,S460300
363,600707.SH,彩虹股份,陕西,彩虹显示器件股份有限公司,"Caihong Display Devices Co.,Ltd",chgf,主板,19960520,SSE,李淼,李淼,郑涛,358838.9732,19920729,陕西,咸阳市,www.chgf.com.cn,gfoffice@ch.com.cn,4058.0,彩虹股份,彩虹股份,S270301,电子,光学光电子,显示器件,S270000,S270300
364,600708.SH,光明地产,上海,光明房地产集团股份有限公司,"Bright Real Estate Group Co.,Limited",gmdc,主板,19960606,SSE,沈宏泽,郭强,苏朋程,222863.6743,19930104,上海,上海市,www.bre600708.com,13122451222@126.com;tzzrx@bre600708.com;supengcheng@bre600708.com,2764.0,光明地产,光明地产,S430101,房地产,房地产开发,房地产开发,S430000,S430100
365,600710.SH,苏美达,江苏,苏美达股份有限公司,Sumec Corporation Limited,smd,主板,19960701,SSE,杨永清,赵维林,王健,130674.9434,19960624,江苏,南京市,www.sumec.com/www.sumec.com.cn,tzz@sumec.com.cn,23597.0,苏 美 达,苏美达,S450201,商业贸易,贸易,贸易,S450000,S450200
366,600711.SH,盛屯矿业,福建,盛屯矿业集团股份有限公司,"Chengtun Mining Group Co., Ltd",stky,主板,19960531,SSE,陈东,张振鹏,邹亚鹏,274714.3184,19970114,福建,厦门市,www.600711.com,zouyp@600711.com;600711@600711.com;lull@600711.com,7107.0,盛屯矿业,盛屯矿业,S240302,有色金属,工业金属,铜,S240000,S240300
367,600712.SH,南宁百货,广西,南宁百货大楼股份有限公司,"Nanning Department Store Co.,Ltd.",nnbh,主板,19960626,SSE,黎军,覃耀杯,周宁星,54465.53599999999,19961111,广西,南宁市,www.nnbh.com.cn,dshoffice@nnbh.net,927.0,南宁百货,南宁百货,S450301,商业贸易,一般零售,百货,S450000,S450300
368,600714.SH,金瑞矿业,青海,青海金瑞矿业发展股份有限公司,"Qinghai Jinrui Mineral Development Co.,Ltd",jrky,主板,19960606,SSE,任小坤,李军颜,李军颜,28817.6273,19960525,青海,西宁市,,ljyjrky@163.com;18935607756@163.com,328.0,金瑞矿业,金瑞矿业,S220203,化工,化学原料,无机盐,S220000,S220200
369,600715.SH,文投控股,辽宁,文投控股股份有限公司,"Cultural Investment Holdings Co.,Ltd",wtkg,主板,19960701,SSE,周茂非,王森,高海涛,185485.35,19930416,辽宁,沈阳市,,zhengquan@600715sh.com,1498.0,文投控股,文投控股,S720102,传媒,文化传媒,影视动漫,S720000,S720100
370,600716.SH,凤凰股份,江苏,江苏凤凰置业投资股份有限公司,Jiangsu Phoenix Property Investment Company Limited,fhgf,主板,19960702,SSE,林海涛,王烈,毕胜,93606.05900000001,19960624,江苏,南京市,www.fhzy.cn,fhzy@ppm.cn;baibw@ppm.cn,113.0,凤凰股份,凤凰股份,S430101,房地产,房地产开发,房地产开发,S430000,S430100
371,600717.SH,天津港,天津,天津港股份有限公司,"Tianjin Port Co.,Ltd",tjg,主板,19960614,SSE,焦广军,宋天威,沈虹,289400.1038,19820929,天津,天津市,www.tianjin-port.com,tianjinport@tianjin-port.com;qiliwei@tianjin-port.com;shenhong@tianjin-port.com,7254.0,天 津 港,天津港,S420101,交通运输,港口,港口,S420000,S420100
372,600718.SH,东软集团,辽宁,东软集团股份有限公司,Neusoft Corporation,drjt,主板,19960618,SSE,刘积仁,王勇峰,王楠,124237.0295,19910617,辽宁,沈阳市,www.neusoft.com,investor@neusoft.com,17175.0,东软集团,东软集团,S710202,计算机,计算机应用,IT服务,S710000,S710200
373,600721.SH,*ST百花,新疆,新疆百花村医药集团股份有限公司,"Xinjiang Baihuacun Pharma Tech Co.,Ltd",stbh,主板,19960626,SSE,郑彩红,黄辉,蔡子云,37513.4355,19960621,新疆,五家渠市,www.xjbhc.net,czy@xjbhc.org;ljia@xjbhc.org;bhc@xjbhc.org,770.0,ST 百 花,百花村,S370601,医药生物,医疗服务,医疗服务,S370000,S370600
374,600722.SH,金牛化工,河北,河北金牛化工股份有限公司,"Hebei Jinniu Chemical Industry Co.,Ltd",jnhg,主板,19960626,SSE,郑温雅,乞永学,赵建斌,68031.9676,19960617,河北,沧州市,www.hbjnhg.com,jhzqb600722@126.com;600722@hbjnhg.com,199.0,金牛化工,金牛化工,S220204,化工,化学原料,其他化学原料,S220000,S220200
375,600724.SH,宁波富达,浙江,宁波富达股份有限公司,Ningbo Fuda Company Limited,nbfd,主板,19960716,SSE,钟建波,马林霞,赵立明,144524.1071,19930322,浙江,宁波市,www.fuda.com,syq@fuda.com;fuda@fuda.com,1516.0,宁波富达,宁波富达,S430101,房地产,房地产开发,房地产开发,S430000,S430100
376,600725.SH,云维股份,云南,云南云维股份有限公司,Yunnan Yunwei Company Limited,ywgf,主板,19960702,SSE,蔡大为,魏忠雄,李斌,123247.0,19960626,云南,昆明市,,gui_tl@qq.com;libin@ywgf.cn;yunwei@ywgf.cn,139.0,ST 云 维,ST云维,S210202,采掘,煤炭开采,焦炭加工,S210000,S210200
377,600726.SH,华电能源,黑龙江,华电能源股份有限公司,Huadian Energy Company Limited,hdny,主板,19960701,SSE,董凤亮,郎国民,李西金,196667.5153,19961028,黑龙江,哈尔滨市,www.hdenergy.com,hdenergy@hdenergy.com;changjinglun@hdenergy.com;600726@hdenergy.com,9682.0,华电能源,华电能源,S410101,公用事业,电力,火电,S410000,S410100
378,600727.SH,鲁北化工,山东,山东鲁北化工股份有限公司,"Shandong Lubei Chemical Co.,Ltd",lbhg,主板,19960702,SSE,陈树常,冯祥义,张金增,52858.3135,19960619,山东,滨州市,www.lubeichem.com,lubeichem@lubeichem.com,1970.0,鲁北化工,鲁北化工,S220302,化工,化学制品,磷肥,S220000,S220300
379,600728.SH,佳都科技,广东,佳都科技集团股份有限公司,"Pci Technology Group Co.,Ltd.",jdkj,主板,19960716,SSE,刘伟,,徐炜,175822.9097,20010930,广东,广州市,www.pcitech.com,ir@pcitech.com;wwj@pcitech.com,2430.0,佳都科技,佳都科技,S710202,计算机,计算机应用,IT服务,S710000,S710200
380,600732.SH,爱旭股份,上海,上海爱旭新能源股份有限公司,"Shanghai Aiko Solar Energy Co., Ltd.",axgf,主板,19960816,SSE,陈刚,陈刚,沈昱,203632.9187,19960812,上海,上海市,www.aikosolar.com,IR@aikosolar.com,5778.0,爱旭股份,ST新梅,S430101,房地产,房地产开发,房地产开发,S430000,S430100
381,600733.SH,北汽蓝谷,北京,北汽蓝谷新能源科技股份有限公司,"BAIC BluePark New Energy Technology Co.,Ltd.",bqlg,主板,19960816,SSE,刘宇,代康伟,赵冀,428731.013,19921006,北京,北京市,www.bjev.com.cn,600733@bjev.com.cn,5346.0,北汽蓝谷,北汽蓝谷,S280101,汽车,汽车整车,乘用车,S280000,S280100
382,600734.SH,*ST实达,福建,福建实达集团股份有限公司,"Fujian Start Group Co.,Ltd",stsd,主板,19960808,SSE,景百孚,景百孚,景百孚,217830.3106,19880530,福建,福州市,www.start.com.cn,start@start.com.cn;linzheng@start.com.cn,1619.0,实达集团,实达集团,S730201,通信,通信设备,终端设备,S730000,S730200
383,600735.SH,新华锦,山东,山东新华锦国际股份有限公司,"Shandong Hiking International Co.,Ltd",xhj,主板,19960726,SSE,张航,盛强,孟昭洁,37599.2296,19931128,山东,青岛市,www.hikinginternational.com,600735@hiking.cn,1800.0,新 华 锦,新华锦,S450201,商业贸易,贸易,贸易,S450000,S450200
